"Session","Date","Treatment","Protocol","Stage","DayNumber","Trial","ID","Latency","Reason","Scoring","Force"
340,"2024-06-24 20:01:00","CCD","AMN","POST",5,"C","DW 282",2.3,"Detection","Auto",23.06
341,"2024-06-24 20:02:00","CCD","AMN","POST",5,"C","DW 282",2.7,"Detection","Auto",27.06
343,"2024-06-24 20:02:00","CCD","AMN","POST",5,"C","DW 282",2.3,"Detection","Auto",23.39
344,"2024-06-24 20:03:00","CCD","AMN","POST",5,"I","DW 282",1.4,"Detection","Auto",14.41
345,"2024-06-24 20:04:00","CCD","AMN","POST",5,"C","DW 282",4.5,"Detection","Auto",44.03
346,"2024-06-24 20:05:00","CCD","AMN","POST",5,"C","DW 282",3.7,"Detection","Auto",37.7
347,"2024-06-24 20:05:00","CCD","AMN","POST",5,"I","DW 282",1.4,"Detection","Auto",14.08
348,"2024-06-27 20:43:00","CCD","AMN","POST",20,"C","DW 283",3.5,"Detection","Auto",33.38
351,"2024-06-27 20:43:00","CCD","AMN","POST",20,"C","DW 283",4.7,"Detection","Auto",47.02
352,"2024-06-27 20:45:00","CCD","AMN","POST",20,"C","DW 283",5.2,"Detection","Auto",51.01
353,"2024-06-27 20:45:00","CCD","AMN","POST",20,"C","DW 283",0.9,"Detection","Auto",9.75
354,"2024-06-27 20:45:00","CCD","AMN","POST",20,"C","DW 283",0.6,"Detection","Auto",6.76
355,"2024-06-27 20:46:00","CCD","AMN","POST",20,"C","DW 283",2.1,"Detection","Auto",21.4
356,"2024-06-27 20:46:00","CCD","AMN","POST",20,"C","DW 283",3.2,"Detection","Auto",32.71
358,"2024-06-27 20:47:00","CCD","AMN","POST",20,"C","DW 283",2,"Detection","Auto",20.07
359,"2024-06-27 20:47:00","CCD","AMN","POST",20,"C","DW 283",3,"Detection","Auto",29.72
360,"2024-06-27 20:48:00","CCD","AMN","POST",20,"I","DW 283",1.5,"Detection","Auto",15.41
361,"2024-06-27 20:49:00","CCD","AMN","POST",20,"I","DW 283",0.2,"Detection","Auto",2.43
362,"2024-06-27 20:49:00","CCD","AMN","POST",20,"I","DW 283",2,"Detection","Auto",20.73
363,"2024-06-27 20:49:00","CCD","AMN","POST",20,"I","DW 283",4.8,"Detection","Auto",47.69
364,"2024-06-27 20:50:00","CCD","AMN","POST",20,"I","DW 283",3.9,"Detection","Auto",38.37
365,"2024-06-27 20:51:00","CCD","AMN","POST",20,"I","DW 283",1,"Detection","Auto",10.42
366,"2024-06-27 20:52:00","CCD","AMN","POST",20,"I","DW 283",3.2,"Detection","Auto",31.38
367,"2024-06-27 20:52:00","CCD","AMN","POST",8,"I","DW 282",1.1,"Detection","Auto",11.08
368,"2024-06-27 20:52:00","CCD","AMN","POST",8,"I","DW 282",2.7,"Detection","Auto",27.72
370,"2024-06-27 20:54:00","CCD","AMN","POST",8,"I","DW 282",3.5,"Detection","Auto",34.38
371,"2024-06-27 20:54:00","CCD","AMN","POST",8,"I","DW 282",1.5,"Detection","Auto",15.41
372,"2024-06-27 20:55:00","CCD","AMN","POST",8,"C","DW 282",5.1,"Detection","Auto",51.01
373,"2024-06-27 20:55:00","CCD","AMN","POST",8,"C","DW 282",2.7,"Detection","Auto",27.39
374,"2024-06-27 20:56:00","CCD","AMN","POST",8,"C","DW 282",1.7,"Detection","Auto",17.74
376,"2024-06-27 20:57:00","CCD","AMN","POST",8,"C","DW 282",1.1,"Detection","Auto",11.75
377,"2024-06-27 20:58:00","CCD","AMN","POST",8,"C","DW 282",3.1,"Detection","Auto",31.38
378,"2024-06-27 20:58:00","CCD","AMN","POST",8,"C","DW 282",1.5,"Detection","Auto",15.41
379,"2024-06-27 20:59:00","CCD","AMN","POST",8,"C","DW 282",2.5,"Detection","Auto",25.72
380,"2024-06-27 21:00:00","CCD","AMN","POST",8,"C","DW 282",0.3,"Detection","Auto",3.76
382,"2024-06-27 21:01:00","CCD","AMN","POST",8,"C","DW 282",1,"Detection","Auto",11.08
383,"2024-06-27 21:01:00","CCD","AMN","POST",8,"C","DW 282",2.3,"Detection","Auto",23.06
384,"2024-06-27 21:02:00","CCD","AMN","POST",8,"I","DW 282",1.6,"Detection","Auto",16.07
385,"2024-06-27 21:02:00","CCD","AMN","POST",8,"I","DW 282",1.5,"Detection","Auto",15.41
386,"2024-06-27 21:03:00","CCD","AMN","POST",8,"I","DW 282",1.1,"Detection","Auto",11.08
387,"2024-06-27 21:03:00","CCD","AMN","POST",8,"I","DW 282",1.6,"Detection","Auto",16.41
388,"2024-06-27 21:03:00","CCD","AMN","POST",8,"I","DW 282",0.7,"Detection","Auto",7.09
389,"2024-06-27 21:04:00","CCD","AMN","POST",8,"I","DW 282",1,"Detection","Auto",10.42
390,"2024-06-27 21:04:00","CCD","AMN","POST",8,"I","DW 282",0.8,"Detection","Auto",8.75
391,"2024-06-27 21:05:00","CCD","AMN","POST",8,"I","DW 282",3.4,"Detection","Auto",33.71
392,"2024-07-03 17:03:00","CCD","AMN","POST",14,"I","DW 282",0.6,"Detection","Auto",6.76
393,"2024-07-03 17:03:00","CCD","AMN","POST",14,"I","DW 282",0.6,"Detection","Auto",6.42
394,"2024-07-03 17:04:00","CCD","AMN","POST",14,"I","DW 282",0.3,"Detection","Auto",3.43
396,"2024-07-03 17:06:00","CCD","AMN","POST",14,"I","DW 282",3.1,"Detection","Auto",31.05
397,"2024-07-03 17:07:00","CCD","AMN","POST",14,"I","DW 282",0.8,"Detection","Auto",8.42
398,"2024-07-03 17:09:00","CCD","AMN","POST",14,"I","DW 282",0.9,"Detection","Auto",9.75
399,"2024-07-03 17:13:00","CCD","AMN","POST",14,"C","DW 282",1.4,"Detection","Auto",15.07
400,"2024-07-03 17:13:00","CCD","AMN","POST",14,"C","DW 282",1,"Detection","Auto",10.08
401,"2024-07-03 17:15:00","CCD","AMN","POST",14,"C","DW 282",1,"Detection","Auto",9.75
402,"2024-07-03 17:15:00","CCD","AMN","POST",14,"C","DW 282",0.4,"Detection","Auto",4.09
403,"2024-07-03 17:17:00","CCD","AMN","POST",14,"C","DW 282",2.6,"Detection","Auto",26.06
404,"2024-07-03 17:18:00","CCD","AMN","POST",14,"C","DW 282",1.7,"Detection","Auto",17.07
407,"2024-07-03 17:18:00","CCD","AMN","POST",14,"C","DW 282",1.9,"Detection","Auto",18.74
408,"2024-07-03 17:18:00","CCD","AMN","POST",14,"C","DW 282",1.2,"Detection","Auto",12.41
410,"2024-07-03 17:20:00","CCD","AMN","POST",14,"C","DW 282",1.2,"Detection","Auto",12.75
411,"2024-07-03 17:20:00","CCD","AMN","POST",26,"C","DW 283",1.9,"Detection","Auto",18.4
412,"2024-07-03 17:21:00","CCD","AMN","POST",26,"C","DW 283",1.8,"Detection","Auto",18.74
414,"2024-07-03 17:21:00","CCD","AMN","POST",26,"C","DW 283",2.7,"Detection","Auto",27.39
415,"2024-07-03 17:22:00","CCD","AMN","POST",26,"C","DW 283",3.7,"Detection","Auto",36.37
416,"2024-07-03 17:22:00","CCD","AMN","POST",26,"C","DW 283",2.2,"Detection","Auto",21.73
418,"2024-07-03 17:23:00","CCD","AMN","POST",26,"C","DW 283",3.3,"Detection","Auto",33.38
419,"2024-07-03 17:24:00","CCD","AMN","POST",26,"C","DW 283",3.9,"Detection","Auto",39.7
421,"2024-07-03 17:26:00","CCD","AMN","POST",26,"I","DW 283",1.8,"Detection","Auto",18.07
422,"2024-07-03 17:26:00","CCD","AMN","POST",26,"I","DW 283",3.5,"Detection","Auto",35.04
425,"2024-07-03 17:27:00","CCD","AMN","POST",26,"I","DW 283",0.8,"Detection","Auto",8.42
426,"2024-07-03 17:27:00","CCD","AMN","POST",26,"I","DW 283",2.5,"Detection","Auto",25.39
427,"2024-07-03 17:27:00","CCD","AMN","POST",26,"I","DW 283",1,"Detection","Auto",10.75
428,"2024-07-03 17:29:00","CCD","AMN","POST",26,"I","DW 283",3.6,"Detection","Auto",36.37
429,"2024-07-03 17:30:00","CCD","AMN","POST",26,"I","DW 283",2.7,"Detection","Auto",27.39
432,"2024-07-03 17:32:00","CCD","AMN","POST",26,"I","DW 283",2.9,"Detection","Auto",29.38
12,"2024-07-09 19:58:00","CCD","AMN","POST",32,"I","DW 283",2.6,"Detection","Auto",25.84
13,"2024-07-09 19:59:00","CCD","AMN","POST",32,"I","DW 283",1.3,"Detection","Auto",13.9
14,"2024-07-09 19:59:00","CCD","AMN","POST",32,"I","DW 283",2.7,"Detection","Auto",27.5
15,"2024-07-09 20:00:00","CCD","AMN","POST",32,"I","DW 283",2.4,"Detection","Auto",24.84
16,"2024-07-09 20:00:00","CCD","AMN","POST",32,"I","DW 283",2,"Detection","Auto",19.87
17,"2024-07-09 20:00:00","CCD","AMN","POST",32,"I","DW 283",2.4,"Detection","Auto",24.84
19,"2024-07-09 20:01:00","CCD","AMN","POST",32,"C","DW 283",2.7,"Detection","Auto",27.5
22,"2024-07-09 20:01:00","CCD","AMN","POST",32,"C","DW 283",1,"Detection","Auto",10.91
24,"2024-07-09 20:02:00","CCD","AMN","POST",32,"C","DW 283",1.9,"Detection","Auto",20.2
27,"2024-07-09 20:03:00","CCD","AMN","POST",32,"C","DW 283",1.1,"Detection","Auto",11.91
28,"2024-07-09 20:04:00","CCD","AMN","POST",32,"C","DW 283",2.3,"Detection","Auto",23.52
29,"2024-07-09 20:04:00","CCD","AMN","POST",32,"C","DW 283",3.5,"Detection","Auto",34.46
30,"2024-07-16 19:37:00","CCD","AMN","POST",27,"C","DW 282",4.2,"Detection","Auto",42.75
32,"2024-07-16 19:38:00","CCD","AMN","POST",27,"C","DW 282",2.6,"Detection","Auto",26.17
35,"2024-07-16 19:39:00","CCD","AMN","POST",27,"C","DW 282",11,"Cutoff","Auto",60
36,"2024-07-16 19:39:00","CCD","AMN","POST",27,"C","DW 282",2.4,"Detection","Auto",24.18
37,"2024-07-16 19:39:00","CCD","AMN","POST",27,"C","DW 282",5.4,"Detection","Auto",53.37
38,"2024-07-16 19:40:00","CCD","AMN","POST",27,"C","DW 282",3.2,"Detection","Auto",31.81
39,"2024-07-16 19:40:00","CCD","AMN","POST",27,"C","DW 282",1.2,"Detection","Auto",13.23
40,"2024-07-16 19:40:00","CCD","AMN","POST",27,"C","DW 282",2.9,"Detection","Auto",29.16
41,"2024-07-16 19:40:00","CCD","AMN","POST",27,"I","DW 282",1.7,"Detection","Auto",18.21
42,"2024-07-16 19:40:00","CCD","AMN","POST",27,"I","DW 282",1.7,"Detection","Auto",17.88
43,"2024-07-16 19:41:00","CCD","AMN","POST",27,"I","DW 282",2.4,"Detection","Auto",24.51
44,"2024-07-16 19:41:00","CCD","AMN","POST",27,"I","DW 282",1.4,"Detection","Auto",13.9
45,"2024-07-16 19:42:00","CCD","AMN","POST",27,"I","DW 282",2,"Detection","Auto",20.86
46,"2024-07-16 19:42:00","CCD","AMN","POST",27,"I","DW 282",2,"Detection","Auto",20.53
47,"2024-07-16 19:43:00","CCD","AMN","POST",27,"I","DW 282",2.5,"Detection","Auto",25.51
48,"2024-07-19 19:39:00","CCD","AMN","PRE",0,"C","DW 288",11,"Cutoff","Auto",60
49,"2024-07-19 19:39:00","CCD","AMN","PRE",0,"C","DW 288",5.8,"Detection","Auto",58.01
50,"2024-07-19 19:39:00","CCD","AMN","PRE",0,"C","DW 288",9.9,"Detection","Auto",60
51,"2024-07-19 19:40:00","CCD","AMN","PRE",0,"C","DW 288",11,"Cutoff","Auto",60
52,"2024-07-19 19:40:00","CCD","AMN","PRE",0,"C","DW 288",7.7,"Detection","Auto",60
53,"2024-07-19 19:41:00","CCD","AMN","PRE",0,"I","DW 288",8.5,"Detection","Auto",60
54,"2024-07-19 19:41:00","CCD","AMN","PRE",0,"I","DW 288",4,"Detection","Auto",40.76
55,"2024-07-19 19:41:00","CCD","AMN","PRE",0,"I","DW 288",6.8,"Detection","Auto",60
56,"2024-07-19 19:42:00","CCD","AMN","PRE",0,"I","DW 288",4.8,"Detection","Auto",48.72
57,"2024-07-19 19:42:00","CCD","AMN","PRE",0,"I","DW 288",5.7,"Detection","Auto",57.01
59,"2024-07-19 19:43:00","CCD","AMN","PRE",0,"I","DW 288",4.7,"Detection","Auto",47.06
60,"2024-07-19 19:43:00","CCD","AMN","PRE",0,"I","DW 288",6.1,"Detection","Auto",60
61,"2024-07-23 20:15:00","CCD","AMN","PRE",0,"I","DW 2X2",4,"Detection","Auto",40.1
65,"2024-07-23 20:16:00","CCD","AMN","PRE",0,"I","DW 2X2",3.9,"Detection","Auto",39.1
67,"2024-07-23 20:18:00","CCD","AMN","PRE",0,"I","DW 2X2",4.1,"Detection","Auto",40.76
70,"2024-07-23 20:19:00","CCD","AMN","PRE",0,"I","DW 2X2",2.6,"Detection","Auto",26.17
71,"2024-07-23 20:19:00","CCD","AMN","PRE",0,"I","DW 2X2",2.3,"Detection","Auto",22.85
72,"2024-07-23 20:20:00","CCD","AMN","PRE",0,"C","DW 2X2",2.5,"Detection","Auto",24.84
74,"2024-07-23 20:21:00","CCD","AMN","PRE",0,"C","DW 2X2",4.9,"Detection","Auto",48.39
75,"2024-07-23 20:21:00","CCD","AMN","PRE",0,"C","DW 2X2",3.8,"Detection","Auto",37.78
76,"2024-07-23 20:21:00","CCD","AMN","PRE",0,"C","DW 2X2",1.6,"Detection","Auto",17.22
77,"2024-07-23 20:21:00","CCD","AMN","PRE",0,"C","DW 2X2",1.6,"Detection","Auto",16.88
78,"2024-07-23 20:21:00","CCD","AMN","PRE",0,"C","DW 2X2",3.7,"Detection","Auto",36.45
79,"2024-07-23 20:31:00","CCD","AMN","POST",4,"C","DW 288",3,"Detection","Auto",30.15
80,"2024-07-23 20:31:00","CCD","AMN","POST",4,"C","DW 288",5.7,"Detection","Auto",57.35
81,"2024-07-23 20:31:00","CCD","AMN","POST",4,"C","DW 288",3.4,"Detection","Auto",33.47
82,"2024-07-23 20:32:00","CCD","AMN","POST",4,"C","DW 288",5.2,"Detection","Auto",51.04
84,"2024-07-23 20:32:00","CCD","AMN","POST",4,"C","DW 288",2.1,"Detection","Auto",21.53
86,"2024-07-23 20:33:00","CCD","AMN","POST",4,"C","DW 288",2.3,"Detection","Auto",23.85
87,"2024-07-23 20:33:00","CCD","AMN","POST",4,"I","DW 288",3.9,"Detection","Auto",39.1
88,"2024-07-23 20:33:00","CCD","AMN","POST",4,"I","DW 288",4.2,"Detection","Auto",42.75
89,"2024-07-23 20:34:00","CCD","AMN","POST",4,"I","DW 288",3.9,"Detection","Auto",39.1
90,"2024-07-23 20:34:00","CCD","AMN","POST",4,"I","DW 288",2.8,"Detection","Auto",28.16
91,"2024-07-23 20:35:00","CCD","AMN","POST",4,"C","DW 288",3.4,"Detection","Auto",33.8
92,"2024-07-23 20:35:00","CCD","AMN","POST",4,"I","DW 288",0.7,"Detection","Auto",7.93
93,"2024-07-23 20:35:00","CCD","AMN","POST",4,"I","DW 288",3.2,"Detection","Auto",32.47
94,"2024-07-23 20:36:00","CCD","AMN","POST",4,"C","DW 288",2.3,"Detection","Auto",23.52
95,"2024-07-23 20:36:00","CCD","AMN","POST",4,"C","DW 288",3,"Detection","Auto",30.15
96,"2024-07-23 20:37:00","CCD","AMN","POST",4,"I","DW 288",0.9,"Detection","Auto",9.92
97,"2024-07-23 20:37:00","CCD","AMN","POST",4,"I","DW 288",1.5,"Detection","Auto",15.23
131,"2024-07-26 10:08:00","CCD","AMN","POST",7,"C","DW 288",7.7,"Detection","Auto",20.53
132,"2024-07-26 10:09:00","CCD","AMN","POST",7,"C","DW 288",10.1,"Detection","Auto",26.83
134,"2024-07-26 10:27:00","CCD","AMN","POST",7,"C","DW 288",3.3,"Detection","Auto",32.47
135,"2024-07-26 10:28:00","CCD","AMN","POST",7,"C","DW 288",2.9,"Detection","Auto",29.49
136,"2024-07-26 10:28:00","CCD","AMN","POST",7,"C","DW 288",3,"Detection","Auto",30.81
137,"2024-07-26 10:28:00","CCD","AMN","POST",7,"C","DW 288",3.8,"Detection","Auto",38.11
138,"2024-07-26 10:29:00","CCD","AMN","POST",7,"C","DW 288",1.8,"Detection","Auto",18.87
139,"2024-07-26 10:29:00","CCD","AMN","POST",7,"C","DW 288",6.9,"Detection","Auto",60
141,"2024-07-26 10:30:00","CCD","AMN","POST",7,"C","DW 288",4.8,"Detection","Auto",49.06
142,"2024-07-26 10:30:00","CCD","AMN","POST",7,"I","DW 288",2.7,"Detection","Auto",26.83
143,"2024-07-26 10:30:00","CCD","AMN","POST",7,"I","DW 288",2.6,"Detection","Auto",25.84
144,"2024-07-26 10:31:00","CCD","AMN","POST",7,"I","DW 288",0.9,"Detection","Auto",9.92
145,"2024-07-26 10:32:00","CCD","AMN","POST",7,"I","DW 288",1.5,"Detection","Auto",15.89
146,"2024-07-26 10:32:00","CCD","AMN","POST",7,"I","DW 288",1,"Detection","Auto",10.91
147,"2024-07-26 10:32:00","CCD","AMN","POST",7,"I","DW 288",1.4,"Detection","Auto",14.23
148,"2024-07-26 10:35:00","CCD","AMN","POST",3,"I","DW 2X2",0.6,"Detection","Auto",6.27
149,"2024-07-26 10:35:00","CCD","AMN","POST",3,"I","DW 2X2",1.7,"Detection","Auto",17.55
150,"2024-07-26 10:35:00","CCD","AMN","POST",3,"I","DW 2X2",2.2,"Detection","Auto",22.19
151,"2024-07-26 10:35:00","CCD","AMN","POST",3,"I","DW 2X2",2,"Detection","Auto",20.53
152,"2024-07-26 10:36:00","CCD","AMN","POST",3,"I","DW 2X2",1.6,"Detection","Auto",15.89
153,"2024-07-26 10:36:00","CCD","AMN","POST",3,"C","DW 2X2",1.4,"Detection","Auto",13.9
156,"2024-07-26 10:37:00","CCD","AMN","POST",3,"C","DW 2X2",1.4,"Detection","Auto",13.9
157,"2024-07-26 10:37:00","CCD","AMN","POST",3,"C","DW 2X2",0.8,"Detection","Auto",8.92
159,"2024-07-29 09:41:00","CCD","AMN","PRE",0,"C","DW 2X3",2.2,"Detection","Auto",22.19
160,"2024-07-29 09:41:00","CCD","AMN","PRE",0,"C","DW 2X3",3.8,"Detection","Auto",37.45
161,"2024-07-29 09:42:00","CCD","AMN","PRE",0,"C","DW 2X3",2.7,"Detection","Auto",27.83
162,"2024-07-29 09:43:00","CCD","AMN","PRE",0,"C","DW 2X3",1.6,"Detection","Auto",16.55
163,"2024-07-29 09:44:00","CCD","AMN","PRE",0,"C","DW 2X3",6,"Detection","Auto",59.34
164,"2024-07-29 09:45:00","CCD","AMN","PRE",0,"C","DW 2X3",11,"Cutoff","Auto",60
165,"2024-07-29 09:45:00","CCD","AMN","PRE",0,"C","DW 2X3",5.1,"Detection","Auto",50.71
166,"2024-07-29 09:46:00","CCD","AMN","PRE",0,"C","DW 2X3",2.5,"Detection","Auto",25.51
167,"2024-07-29 09:47:00","CCD","AMN","PRE",0,"C","DW 2X3",4.6,"Detection","Auto",46.73
169,"2024-07-29 09:48:00","CCD","AMN","PRE",0,"C","DW 2X3",3.3,"Detection","Auto",32.8
170,"2024-07-29 09:49:00","CCD","AMN","PRE",0,"C","DW 2X3",2.5,"Detection","Auto",24.51
171,"2024-07-29 09:50:00","CCD","AMN","PRE",0,"I","DW 2X3",1.2,"Detection","Auto",13.23
172,"2024-07-29 09:50:00","CCD","AMN","PRE",0,"I","DW 2X3",4.7,"Detection","Auto",47.06
174,"2024-07-29 09:52:00","CCD","AMN","PRE",0,"I","DW 2X3",5,"Detection","Auto",49.72
175,"2024-07-29 09:53:00","CCD","AMN","PRE",0,"I","DW 2X3",3,"Detection","Auto",29.49
177,"2024-07-29 09:56:00","CCD","AMN","PRE",0,"I","DW 2X3",4.1,"Manual Stop","Auto",40.1
179,"2024-07-29 09:56:00","CCD","AMN","PRE",0,"I","DW 2X3",4.8,"Detection","Auto",48.39
180,"2024-07-29 09:57:00","CCD","AMN","PRE",0,"I","DW 2X3",3.5,"Detection","Auto",34.79
181,"2024-07-29 09:58:00","CCD","AMN","PRE",0,"I","DW 2X3",2.1,"Detection","Auto",21.86
182,"2024-07-29 09:59:00","CCD","AMN","PRE",0,"I","DW 2X3",3.7,"Detection","Auto",36.78
184,"2024-07-29 10:01:00","CCD","AMN","PRE",0,"I","DW 2X3",2.5,"Detection","Auto",25.51
185,"2024-07-30 09:24:00","CCD","AMN","PRE",0,"C","DW 2X4",1.6,"Detection","Auto",16.55
186,"2024-07-30 09:24:00","CCD","AMN","PRE",0,"C","DW 2X4",1.2,"Detection","Auto",12.24
187,"2024-07-30 09:25:00","CCD","AMN","PRE",0,"C","DW 2X4",1.9,"Detection","Auto",19.54
188,"2024-07-30 09:25:00","CCD","AMN","PRE",0,"C","DW 2X4",1.6,"Detection","Auto",16.22
189,"2024-07-30 09:26:00","CCD","AMN","PRE",0,"C","DW 2X4",6.1,"Detection","Auto",60
190,"2024-07-30 09:26:00","CCD","AMN","PRE",0,"C","DW 2X4",1.1,"Detection","Auto",11.24
191,"2024-07-30 09:26:00","CCD","AMN","PRE",0,"C","DW 2X4",1.6,"Detection","Auto",16.88
192,"2024-07-30 09:27:00","CCD","AMN","PRE",0,"C","DW 2X4",1.2,"Detection","Auto",12.24
193,"2024-07-30 09:28:00","CCD","AMN","PRE",0,"C","DW 2X4",3,"Detection","Auto",30.48
194,"2024-07-30 09:32:00","CCD","AMN","PRE",0,"C","DW 2X4",4.5,"Detection","Auto",44.74
196,"2024-07-30 09:32:00","CCD","AMN","PRE",0,"I","DW 2X4",4.2,"Detection","Auto",42.09
197,"2024-07-30 09:33:00","CCD","AMN","PRE",0,"C","DW 2X4",4.6,"Detection","Auto",46.07
198,"2024-07-30 09:33:00","CCD","AMN","PRE",0,"C","DW 2X4",1.8,"Detection","Auto",18.21
199,"2024-07-30 09:33:00","CCD","AMN","PRE",0,"C","DW 2X4",1.4,"Detection","Auto",14.23
200,"2024-07-30 09:33:00","CCD","AMN","PRE",0,"I","DW 2X4",1.1,"Detection","Auto",11.24
201,"2024-07-30 09:34:00","CCD","AMN","PRE",0,"I","DW 2X4",1.9,"Detection","Auto",18.87
202,"2024-07-30 09:34:00","CCD","AMN","PRE",0,"C","DW 2X4",5.2,"Detection","Auto",51.71
203,"2024-07-30 09:34:00","CCD","AMN","PRE",0,"I","DW 2X4",2.9,"Detection","Auto",28.82
204,"2024-07-30 09:35:00","CCD","AMN","PRE",0,"I","DW 2X4",3.8,"Detection","Auto",38.11
205,"2024-07-30 09:35:00","CCD","AMN","PRE",0,"C","DW 2X4",4.1,"Detection","Auto",41.43
206,"2024-07-30 09:36:00","CCD","AMN","PRE",0,"I","DW 2X4",1.1,"Detection","Auto",11.91
207,"2024-07-30 09:36:00","CCD","AMN","PRE",0,"I","DW 2X4",2.8,"Detection","Auto",28.49
208,"2024-07-30 09:44:00","CCD","AMN","PRE",0,"I","DW 2X4",4.2,"Detection","Auto",41.76
210,"2024-07-30 09:45:00","CCD","AMN","PRE",0,"I","DW 2X4",4.3,"Detection","Auto",43.42
212,"2024-07-30 09:47:00","CCD","AMN","PRE",0,"C","DW 2X4",2.2,"Detection","Auto",22.85
214,"2024-07-30 09:48:00","CCD","AMN","PRE",0,"C","DW 2X4",5.8,"Detection","Auto",57.68
215,"2024-07-30 09:48:00","CCD","AMN","PRE",0,"C","DW 2X4",1.3,"Detection","Auto",14.23
217,"2024-07-30 09:51:00","CCD","AMN","POST",11,"C","DW 288",4.8,"Detection","Auto",48.06
218,"2024-07-30 09:52:00","CCD","AMN","POST",11,"C","DW 288",6.1,"Detection","Auto",60
219,"2024-07-30 09:52:00","CCD","AMN","POST",11,"C","DW 288",4.4,"Detection","Auto",44.41
221,"2024-07-30 09:53:00","CCD","AMN","POST",11,"C","DW 288",4.1,"Detection","Auto",41.76
222,"2024-07-30 09:53:00","CCD","AMN","POST",11,"C","DW 288",2.3,"Detection","Auto",22.52
225,"2024-07-30 09:54:00","CCD","AMN","POST",11,"C","DW 288",5.9,"Detection","Auto",60
227,"2024-07-30 09:55:00","CCD","AMN","POST",11,"C","DW 288",2.1,"Detection","Auto",20.86
228,"2024-07-30 09:55:00","CCD","AMN","POST",11,"I","DW 288",4.5,"Detection","Auto",45.41
229,"2024-07-30 09:55:00","CCD","AMN","POST",11,"I","DW 288",4.4,"Detection","Auto",44.41
230,"2024-07-30 09:56:00","CCD","AMN","POST",11,"I","DW 288",1.4,"Detection","Auto",14.23
231,"2024-07-30 09:56:00","CCD","AMN","POST",11,"I","DW 288",2.8,"Detection","Auto",27.83
232,"2024-07-30 09:57:00","CCD","AMN","POST",11,"I","DW 288",1.2,"Detection","Auto",12.24
233,"2024-07-30 09:58:00","CCD","AMN","POST",11,"I","DW 288",1.7,"Detection","Auto",17.55
234,"2024-07-30 09:58:00","CCD","AMN","POST",11,"I","DW 288",2.5,"Detection","Auto",24.84
236,"2024-07-30 10:00:00","CCD","AMN","POST",11,"I","DW 288",2.3,"Detection","Auto",23.85
237,"2024-07-30 10:00:00","CCD","AMN","POST",11,"I","DW 288",2.5,"Detection","Auto",25.17
239,"2024-07-30 10:16:00","CCD","AMN","POST",7,"C","DW 2X2",3.1,"Detection","Auto",31.48
240,"2024-07-30 10:16:00","CCD","AMN","POST",7,"C","DW 2X2",2.3,"Detection","Auto",23.52
241,"2024-07-30 10:17:00","CCD","AMN","POST",7,"C","DW 2X2",4,"Detection","Auto",40.1
242,"2024-07-30 10:18:00","CCD","AMN","POST",7,"C","DW 2X2",2,"Detection","Auto",20.53
244,"2024-07-30 10:19:00","CCD","AMN","POST",7,"C","DW 2X2",1.2,"Detection","Auto",12.9
246,"2024-07-30 10:19:00","CCD","AMN","POST",7,"C","DW 2X2",1.1,"Detection","Auto",11.58
247,"2024-07-30 10:20:00","CCD","AMN","POST",7,"C","DW 2X2",1.4,"Detection","Auto",14.56
248,"2024-07-30 10:20:00","CCD","AMN","POST",7,"I","DW 2X2",1.1,"Detection","Auto",11.24
249,"2024-07-30 10:21:00","CCD","AMN","POST",7,"I","DW 2X2",2,"Detection","Auto",20.86
250,"2024-07-30 10:21:00","CCD","AMN","POST",7,"I","DW 2X2",1.4,"Detection","Auto",14.56
251,"2024-07-30 10:21:00","CCD","AMN","POST",7,"I","DW 2X2",3.1,"Detection","Auto",32.14
252,"2024-07-30 10:21:00","CCD","AMN","POST",7,"I","DW 2X2",3.2,"Detection","Auto",32.47
253,"2024-07-30 10:22:00","CCD","AMN","POST",7,"I","DW 2X2",0.8,"Detection","Auto",8.59
254,"2024-07-30 10:23:00","CCD","AMN","POST",7,"I","DW 2X2",3.3,"Detection","Auto",34.13
255,"2024-07-30 10:23:00","CCD","AMN","POST",7,"I","DW 2X2",2.9,"Detection","Auto",29.49
256,"2024-07-30 10:24:00","CCD","AMN","POST",7,"C","DW 2X2",3.3,"Detection","Auto",33.47
257,"2024-07-30 10:24:00","CCD","AMN","POST",7,"C","DW 2X2",4.4,"Detection","Auto",44.74
264,"2024-07-30 10:48:00","CCD","AMN","POST",7,"C","DW 2X2",4.7,"Detection","Auto",47.4
265,"2024-07-30 10:48:00","CCD","AMN","POST",7,"C","DW 2X2",3.5,"Detection","Auto",35.46
267,"2024-07-30 10:48:00","CCD","AMN","POST",7,"C","DW 2X2",3.4,"Detection","Auto",33.47
268,"2024-07-30 10:48:00","CCD","AMN","POST",7,"I","DW 2X2",1.2,"Detection","Auto",12.9
270,"2024-07-30 10:49:00","CCD","AMN","POST",7,"I","DW 2X2",0.6,"Detection","Auto",6.6
272,"2024-07-30 10:49:00","CCD","AMN","POST",7,"I","DW 2X2",3,"Detection","Auto",29.82
