"","Session","Date","Treatment","Protocol","Stage","DayNumber","Trial","ID","Latency","Reason","Scoring","Force","DayNumber_z","DayNumber_z2"
"1328",469,"2024-08-09 10:51:00","CCD","AMN","POST",11,"C","DW 2X3",5.2,"Detection","Auto",51.38,0.0372393925245557,0.00138677235559794
"1329",471,"2024-08-09 10:52:00","CCD","AMN","POST",11,"C","DW 2X3",0.4,"Detection","Auto",4.61,0.0372393925245557,0.00138677235559794
"1330",476,"2024-08-09 10:53:00","CCD","AMN","POST",11,"C","DW 2X3",2.6,"Detection","Auto",26.5,0.0372393925245557,0.00138677235559794
"1331",477,"2024-08-09 11:04:00","CCD","AMN","POST",10,"I","DW 2X4",1.4,"Detection","Auto",10.91,-0.0950053176755982,0.00902601038664134
"1332",478,"2024-08-09 11:08:00","CCD","AMN","POST",10,"I","DW 2X4",3.1,"Detection","Auto",23.18,-0.0950053176755982,0.00902601038664134
"1333",479,"2024-08-09 11:08:00","CCD","AMN","POST",10,"I","DW 2X4",3.7,"Detection","Auto",27.17,-0.0950053176755982,0.00902601038664134
"1334",481,"2024-08-09 11:09:00","CCD","AMN","POST",10,"I","DW 2X4",4,"Detection","Auto",29.16,-0.0950053176755982,0.00902601038664134
"1335",482,"2024-08-09 11:09:00","CCD","AMN","POST",10,"I","DW 2X4",2.9,"Detection","Auto",21.53,-0.0950053176755982,0.00902601038664134
"1336",483,"2024-08-09 11:10:00","CCD","AMN","POST",10,"I","DW 2X4",5,"Detection","Auto",36.12,-0.0950053176755982,0.00902601038664134
"1337",484,"2024-08-09 11:11:00","CCD","AMN","POST",10,"I","DW 2X4",1.4,"Detection","Auto",10.58,-0.0950053176755982,0.00902601038664134
"1338",488,"2024-08-09 11:12:00","CCD","AMN","POST",10,"I","DW 2X4",5.6,"Detection","Auto",40.76,-0.0950053176755982,0.00902601038664134
"1339",489,"2024-08-09 11:13:00","CCD","AMN","POST",10,"I","DW 2X4",1.5,"Detection","Auto",11.58,-0.0950053176755982,0.00902601038664134
"1340",490,"2024-08-09 11:14:00","CCD","AMN","POST",10,"C","DW 2X4",4.3,"Detection","Auto",31.15,-0.0950053176755982,0.00902601038664134
"1341",492,"2024-08-09 11:15:00","CCD","AMN","POST",10,"C","DW 2X4",4.5,"Detection","Auto",33.13,-0.0950053176755982,0.00902601038664134
"1342",493,"2024-08-09 11:15:00","CCD","AMN","POST",10,"C","DW 2X4",1.8,"Detection","Auto",13.9,-0.0950053176755982,0.00902601038664134
"1343",494,"2024-08-09 11:16:00","CCD","AMN","POST",10,"C","DW 2X4",3.3,"Detection","Auto",24.18,-0.0950053176755982,0.00902601038664134
"1344",495,"2024-08-09 11:17:00","CCD","AMN","POST",10,"C","DW 2X4",2.3,"Detection","Auto",17.22,-0.0950053176755982,0.00902601038664134
"1345",497,"2024-08-09 11:18:00","CCD","AMN","POST",10,"C","DW 2X4",2.5,"Detection","Auto",18.87,-0.0950053176755982,0.00902601038664134
"1346",498,"2024-08-09 11:18:00","CCD","AMN","POST",10,"C","DW 2X4",5.3,"Detection","Auto",38.44,-0.0950053176755982,0.00902601038664134
"1347",499,"2024-08-09 11:20:00","CCD","AMN","POST",10,"C","DW 2X4",5.7,"Detection","Auto",41.43,-0.0950053176755982,0.00902601038664134
"1348",500,"2024-08-09 11:22:00","CCD","AMN","POST",17,"I","DW 2X2",3.6,"Detection","Auto",26.17,0.83070765372548,0.690075205958091
"1349",501,"2024-08-09 11:22:00","CCD","AMN","POST",17,"I","DW 2X2",0.5,"Detection","Auto",4.61,0.83070765372548,0.690075205958091
"1350",502,"2024-08-09 11:23:00","CCD","AMN","POST",17,"I","DW 2X2",1.9,"Detection","Auto",14.56,0.83070765372548,0.690075205958091
"1351",507,"2024-08-09 11:26:00","CCD","AMN","POST",17,"I","DW 2X2",3.1,"Detection","Auto",23.18,0.83070765372548,0.690075205958091
"1352",509,"2024-08-09 11:28:00","CCD","AMN","POST",17,"I","DW 2X2",8.1,"Detection","Auto",58.67,0.83070765372548,0.690075205958091
"1353",510,"2024-08-09 11:29:00","CCD","AMN","POST",17,"I","DW 2X2",3.5,"Detection","Auto",25.84,0.83070765372548,0.690075205958091
"1354",512,"2024-08-09 11:32:00","CCD","AMN","POST",17,"I","DW 2X2",1.5,"Detection","Auto",11.58,0.83070765372548,0.690075205958091
"1355",513,"2024-08-09 11:33:00","CCD","AMN","POST",17,"I","DW 2X2",1.9,"Detection","Auto",14.56,0.83070765372548,0.690075205958091
"1356",514,"2024-08-09 11:33:00","CCD","AMN","POST",17,"I","DW 2X2",0.1,"Detection","Auto",1.29,0.83070765372548,0.690075205958091
"1357",515,"2024-08-09 11:34:00","CCD","AMN","POST",17,"I","DW 2X2",1.6,"Detection","Auto",12.57,0.83070765372548,0.690075205958091
"1358",521,"2024-08-09 11:38:00","CCD","AMN","POST",17,"C","DW 2X2",1.6,"Detection","Auto",12.57,0.83070765372548,0.690075205958091
"1359",530,"2024-08-09 11:40:00","CCD","AMN","POST",17,"C","DW 2X2",10.8,"Manual Stop","Auto",60,0.83070765372548,0.690075205958091
"1360",534,"2024-08-09 11:41:00","CCD","AMN","POST",17,"C","DW 2X2",1.9,"Detection","Auto",14.56,0.83070765372548,0.690075205958091
"1361",536,"2024-08-09 11:42:00","CCD","AMN","POST",17,"C","DW 2X2",2,"Detection","Auto",14.89,0.83070765372548,0.690075205958091
"1362",538,"2024-08-09 11:43:00","CCD","AMN","POST",17,"C","DW 2X2",3.3,"Detection","Auto",24.18,0.83070765372548,0.690075205958091
"1363",541,"2024-08-09 11:44:00","CCD","AMN","POST",17,"C","DW 2X2",3.7,"Detection","Auto",27.5,0.83070765372548,0.690075205958091
"1364",542,"2024-08-09 11:45:00","CCD","AMN","POST",17,"C","DW 2X2",2.1,"Detection","Auto",15.89,0.83070765372548,0.690075205958091
"1365",543,"2024-08-09 11:45:00","CCD","AMN","POST",17,"I","DW 2X2",0.4,"Detection","Auto",3.95,0.83070765372548,0.690075205958091
"1366",544,"2024-08-09 11:46:00","CCD","AMN","POST",17,"I","DW 2X2",3,"Detection","Auto",22.52,0.83070765372548,0.690075205958091
"1367",545,"2024-08-09 11:46:00","CCD","AMN","POST",17,"I","DW 2X2",0.8,"Detection","Auto",6.6,0.83070765372548,0.690075205958091
"1368",546,"2024-08-09 11:46:00","CCD","AMN","POST",17,"I","DW 2X2",0.5,"Detection","Auto",3.95,0.83070765372548,0.690075205958091
"1369",547,"2024-08-09 11:46:00","CCD","AMN","POST",17,"I","DW 2X2",0.1,"Detection","Auto",1.29,0.83070765372548,0.690075205958091
"1370",548,"2024-08-09 11:46:00","CCD","AMN","POST",17,"I","DW 2X2",0.8,"Detection","Auto",6.6,0.83070765372548,0.690075205958091
"1371",549,"2024-08-09 11:46:00","CCD","AMN","POST",17,"I","DW 2X2",0.2,"Detection","Auto",1.96,0.83070765372548,0.690075205958091
"1372",550,"2024-08-09 11:46:00","CCD","AMN","POST",17,"I","DW 2X2",0.2,"Detection","Auto",2.29,0.83070765372548,0.690075205958091
"1373",551,"2024-08-09 11:46:00","CCD","AMN","POST",17,"I","DW 2X2",4.3,"Detection","Auto",31.15,0.83070765372548,0.690075205958091
"1374",553,"2024-08-14 09:27:00","CCD","AMN","POST",22,"C","DW 2X2",0.7,"Detection","Auto",7.93,1.49193120472625,2.22585871963592
"1375",557,"2024-08-14 09:28:00","CCD","AMN","POST",22,"C","DW 2X2",1.6,"Detection","Auto",16.88,1.49193120472625,2.22585871963592
"1376",562,"2024-08-14 09:29:00","CCD","AMN","POST",22,"I","DW 2X2",0.8,"Detection","Auto",8.92,1.49193120472625,2.22585871963592
"1377",564,"2024-08-14 09:29:00","CCD","AMN","POST",22,"I","DW 2X2",0.1,"Detection","Auto",2.29,1.49193120472625,2.22585871963592
"1378",565,"2024-08-14 09:29:00","CCD","AMN","POST",22,"I","DW 2X2",1.2,"Detection","Auto",12.9,1.49193120472625,2.22585871963592
"1379",567,"2024-08-14 09:30:00","CCD","AMN","POST",22,"C","DW 2X2",1.8,"Detection","Auto",17.88,1.49193120472625,2.22585871963592
"1380",568,"2024-08-14 09:31:00","CCD","AMN","POST",22,"C","DW 2X2",0.8,"Detection","Auto",8.92,1.49193120472625,2.22585871963592
"1381",571,"2024-08-14 09:35:00","CCD","AMN","POST",16,"C","DW 2X3",2,"Detection","Auto",20.86,0.698462943525326,0.487850483478062
"1382",575,"2024-08-14 09:36:00","CCD","AMN","POST",16,"C","DW 2X3",6.1,"Detection","Auto",60,0.698462943525326,0.487850483478062
"1383",577,"2024-08-14 09:37:00","CCD","AMN","POST",16,"C","DW 2X3",5.3,"Detection","Auto",53.03,0.698462943525326,0.487850483478062
"1384",580,"2024-08-14 09:38:00","CCD","AMN","POST",16,"C","DW 2X3",5.8,"Detection","Auto",57.68,0.698462943525326,0.487850483478062
"1385",581,"2024-08-14 09:39:00","CCD","AMN","POST",16,"C","DW 2X3",4,"Detection","Auto",40.1,0.698462943525326,0.487850483478062
"1386",582,"2024-08-14 09:43:00","CCD","AMN","POST",16,"C","DW 2X3",0.6,"Detection","Auto",7.26,0.698462943525326,0.487850483478062
"1387",585,"2024-08-14 09:44:00","CCD","AMN","POST",16,"C","DW 2X3",2.8,"Detection","Auto",28.49,0.698462943525326,0.487850483478062
"1388",586,"2024-08-14 09:45:00","CCD","AMN","POST",16,"C","DW 2X3",3.7,"Detection","Auto",37.45,0.698462943525326,0.487850483478062
"1389",587,"2024-08-14 09:46:00","CCD","AMN","POST",16,"C","DW 2X3",1.4,"Detection","Auto",14.23,0.698462943525326,0.487850483478062
"1390",589,"2024-08-14 09:47:00","CCD","AMN","POST",16,"C","DW 2X3",1.7,"Detection","Auto",17.55,0.698462943525326,0.487850483478062
"1391",591,"2024-08-14 09:48:00","CCD","AMN","POST",16,"I","DW 2X3",3.4,"Detection","Auto",34.79,0.698462943525326,0.487850483478062
"1392",592,"2024-08-14 09:50:00","CCD","AMN","POST",16,"I","DW 2X3",1.4,"Detection","Auto",14.23,0.698462943525326,0.487850483478062
"1393",594,"2024-08-14 09:51:00","CCD","AMN","POST",16,"I","DW 2X3",0.5,"Detection","Auto",5.61,0.698462943525326,0.487850483478062
"1394",595,"2024-08-14 09:51:00","CCD","AMN","POST",16,"I","DW 2X3",0.5,"Detection","Auto",5.94,0.698462943525326,0.487850483478062
"1395",597,"2024-08-14 09:51:00","CCD","AMN","POST",16,"I","DW 2X3",0.3,"Detection","Auto",3.95,0.698462943525326,0.487850483478062
"1396",598,"2024-08-14 09:52:00","CCD","AMN","POST",16,"I","DW 2X3",1.2,"Detection","Auto",12.57,0.698462943525326,0.487850483478062
"1397",599,"2024-08-14 09:52:00","CCD","AMN","POST",16,"I","DW 2X3",1.5,"Detection","Auto",15.23,0.698462943525326,0.487850483478062
"1398",601,"2024-08-14 09:53:00","CCD","AMN","POST",16,"I","DW 2X3",2.2,"Detection","Auto",22.19,0.698462943525326,0.487850483478062
"1399",602,"2024-08-14 09:53:00","CCD","AMN","POST",16,"I","DW 2X3",2.1,"Detection","Auto",22.19,0.698462943525326,0.487850483478062
"1400",605,"2024-08-14 09:54:00","CCD","AMN","POST",16,"C","DW 2X3",4.6,"Detection","Auto",46.4,0.698462943525326,0.487850483478062
"1401",606,"2024-08-14 09:58:00","CCD","AMN","POST",15,"C","DW 2X4",2.8,"Detection","Auto",28.49,0.566218233325172,0.320603087749879
"1402",607,"2024-08-14 09:58:00","CCD","AMN","POST",15,"C","DW 2X4",2.4,"Detection","Auto",24.51,0.566218233325172,0.320603087749879
"1403",608,"2024-08-14 09:59:00","CCD","AMN","POST",15,"C","DW 2X4",1.8,"Detection","Auto",18.54,0.566218233325172,0.320603087749879
"1404",609,"2024-08-14 09:59:00","CCD","AMN","POST",15,"C","DW 2X4",2.9,"Detection","Auto",28.49,0.566218233325172,0.320603087749879
"1405",610,"2024-08-14 10:00:00","CCD","AMN","POST",15,"C","DW 2X4",2.1,"Detection","Auto",22.19,0.566218233325172,0.320603087749879
"1406",615,"2024-08-14 10:03:00","CCD","AMN","POST",15,"I","DW 2X4",4,"Detection","Auto",40.1,0.566218233325172,0.320603087749879
"1407",616,"2024-08-14 10:04:00","CCD","AMN","POST",15,"I","DW 2X4",0.9,"Detection","Auto",9.59,0.566218233325172,0.320603087749879
"1408",617,"2024-08-14 10:04:00","CCD","AMN","POST",15,"I","DW 2X4",1.2,"Detection","Auto",12.9,0.566218233325172,0.320603087749879
"1409",618,"2024-08-14 10:05:00","CCD","AMN","POST",15,"I","DW 2X4",1.6,"Detection","Auto",16.88,0.566218233325172,0.320603087749879
"1410",619,"2024-08-14 10:05:00","CCD","AMN","POST",15,"I","DW 2X4",0.6,"Detection","Auto",6.6,0.566218233325172,0.320603087749879
"1411",620,"2024-08-14 10:06:00","CCD","AMN","POST",15,"I","DW 2X4",4.3,"Detection","Auto",42.42,0.566218233325172,0.320603087749879
"1412",622,"2024-08-14 10:08:00","CCD","AMN","POST",15,"I","DW 2X4",3.8,"Detection","Auto",37.78,0.566218233325172,0.320603087749879
"1413",625,"2024-08-16 09:49:00","CCD","AMN","PRE",0,"I","DW 293",3.4,"Detection","Auto",33.8,-1.41745241967714,2.00917136204857
"1414",626,"2024-08-16 09:50:00","CCD","AMN","PRE",0,"I","DW 293",3.4,"Detection","Auto",33.47,-1.41745241967714,2.00917136204857
"1415",627,"2024-08-16 09:50:00","CCD","AMN","PRE",0,"I","DW 293",4.2,"Detection","Auto",41.76,-1.41745241967714,2.00917136204857
"1416",628,"2024-08-16 09:50:00","CCD","AMN","PRE",0,"C","DW 293",2.8,"Detection","Auto",28.82,-1.41745241967714,2.00917136204857
"1417",629,"2024-08-16 09:50:00","CCD","AMN","PRE",0,"C","DW 293",5.1,"Detection","Auto",51.04,-1.41745241967714,2.00917136204857
"1418",630,"2024-08-16 09:51:00","CCD","AMN","PRE",0,"C","DW 293",6.7,"Detection","Auto",60,-1.41745241967714,2.00917136204857
"1419",631,"2024-08-16 09:51:00","CCD","AMN","PRE",0,"C","DW 293",4.5,"Detection","Auto",44.74,-1.41745241967714,2.00917136204857
"1420",632,"2024-08-16 09:51:00","CCD","AMN","PRE",0,"C","DW 293",4.3,"Detection","Auto",43.08,-1.41745241967714,2.00917136204857
"1421",634,"2024-08-16 09:52:00","CCD","AMN","PRE",0,"I","DW 293",4.8,"Detection","Auto",47.73,-1.41745241967714,2.00917136204857
"1422",635,"2024-08-16 09:52:00","CCD","AMN","PRE",0,"I","DW 293",5.4,"Detection","Auto",53.03,-1.41745241967714,2.00917136204857
"1423",636,"2024-08-16 09:53:00","CCD","AMN","PRE",0,"I","DW 293",4.5,"Detection","Auto",44.74,-1.41745241967714,2.00917136204857
"1424",638,"2024-08-16 09:54:00","CCD","AMN","PRE",0,"C","DW 293",1.8,"Detection","Auto",18.21,-1.41745241967714,2.00917136204857
"1425",639,"2024-08-16 09:54:00","CCD","AMN","PRE",0,"I","DW 293",2.3,"Detection","Auto",24.18,-1.41745241967714,2.00917136204857
"1426",640,"2024-08-16 09:54:00","CCD","AMN","PRE",0,"I","DW 293",4.4,"Detection","Auto",44.41,-1.41745241967714,2.00917136204857
"1427",642,"2024-08-16 09:55:00","CCD","AMN","PRE",0,"C","DW 293",4.9,"Detection","Auto",49.06,-1.41745241967714,2.00917136204857
"1428",643,"2024-08-16 09:55:00","CCD","AMN","PRE",0,"C","DW 293",3.9,"Detection","Auto",39.1,-1.41745241967714,2.00917136204857
"1429",645,"2024-08-16 09:56:00","CCD","AMN","PRE",0,"I","DW 293",6,"Detection","Auto",59.01,-1.41745241967714,2.00917136204857
"1430",646,"2024-08-16 10:35:00","CCD","AMN","POST",18,"I","DW 2X3",4.2,"Detection","Auto",41.43,0.962952363925633,0.927277255189966
"1431",647,"2024-08-16 10:35:00","CCD","AMN","POST",18,"I","DW 2X3",2.3,"Detection","Auto",23.18,0.962952363925633,0.927277255189966
"1432",648,"2024-08-16 10:36:00","CCD","AMN","POST",18,"I","DW 2X3",3.4,"Detection","Auto",33.8,0.962952363925633,0.927277255189966
"1433",649,"2024-08-16 10:36:00","CCD","AMN","POST",18,"I","DW 2X3",2.1,"Detection","Auto",22.19,0.962952363925633,0.927277255189966
"1434",650,"2024-08-16 10:37:00","CCD","AMN","POST",18,"I","DW 2X3",3.8,"Detection","Auto",38.11,0.962952363925633,0.927277255189966
"1435",652,"2024-08-16 10:38:00","CCD","AMN","POST",18,"I","DW 2X3",1.1,"Detection","Auto",11.24,0.962952363925633,0.927277255189966
"1436",653,"2024-08-16 10:38:00","CCD","AMN","POST",18,"I","DW 2X3",0.6,"Manual Stop","Auto",6.27,0.962952363925633,0.927277255189966
"1437",654,"2024-08-16 10:38:00","CCD","AMN","POST",18,"I","DW 2X3",0.2,"Detection","Auto",2.95,0.962952363925633,0.927277255189966
"1438",656,"2024-08-16 10:39:00","CCD","AMN","POST",18,"I","DW 2X3",1.4,"Detection","Auto",15.23,0.962952363925633,0.927277255189966
"1439",657,"2024-08-16 10:39:00","CCD","AMN","POST",18,"I","DW 2X3",1.6,"Detection","Auto",16.55,0.962952363925633,0.927277255189966
"1440",658,"2024-08-16 10:39:00","CCD","AMN","POST",18,"I","DW 2X3",0.9,"Detection","Auto",9.59,0.962952363925633,0.927277255189966
"1441",659,"2024-08-16 10:39:00","CCD","AMN","POST",18,"I","DW 2X3",4.4,"Detection","Auto",44.41,0.962952363925633,0.927277255189966
"1442",660,"2024-08-16 10:40:00","CCD","AMN","POST",18,"I","DW 2X3",1.3,"Detection","Auto",13.9,0.962952363925633,0.927277255189966
"1443",661,"2024-08-16 10:40:00","CCD","AMN","POST",18,"I","DW 2X3",2.6,"Detection","Auto",26.17,0.962952363925633,0.927277255189966
"1444",662,"2024-08-16 10:40:00","CCD","AMN","POST",18,"I","DW 2X3",0.5,"Detection","Auto",5.28,0.962952363925633,0.927277255189966
"1445",663,"2024-08-16 10:41:00","CCD","AMN","POST",18,"I","DW 2X3",1.5,"Detection","Auto",14.56,0.962952363925633,0.927277255189966
"1446",664,"2024-08-16 10:41:00","CCD","AMN","POST",18,"I","DW 2X3",0.7,"Detection","Auto",7.93,0.962952363925633,0.927277255189966
"1447",665,"2024-08-16 10:41:00","CCD","AMN","POST",18,"I","DW 2X3",0.8,"Detection","Auto",8.26,0.962952363925633,0.927277255189966
"1448",666,"2024-08-16 10:42:00","CCD","AMN","POST",18,"I","DW 2X3",1.2,"Detection","Auto",12.9,0.962952363925633,0.927277255189966
"1449",667,"2024-08-16 10:42:00","CCD","AMN","POST",18,"I","DW 2X3",0.9,"Detection","Auto",9.92,0.962952363925633,0.927277255189966
"1450",669,"2024-08-16 10:42:00","CCD","AMN","POST",18,"I","DW 2X3",0.6,"Detection","Auto",6.93,0.962952363925633,0.927277255189966
"1451",670,"2024-08-16 10:44:00","CCD","AMN","POST",18,"C","DW 2X3",3.6,"Detection","Auto",35.79,0.962952363925633,0.927277255189966
"1452",671,"2024-08-16 10:45:00","CCD","AMN","POST",18,"C","DW 2X3",0.8,"Detection","Auto",8.59,0.962952363925633,0.927277255189966
"1453",673,"2024-08-16 10:46:00","CCD","AMN","POST",18,"C","DW 2X3",3.5,"Detection","Auto",35.46,0.962952363925633,0.927277255189966
