Session,Date,Treatment,Protocol,Stage,Trial,ID,Latency,Reason,Mode,Scoring,Force,TargetForce,RampDuration,CutoffTime,LegacyMode,TouchPause,TouchForce,TimeThreshold,Inconsistent,Response,SurgeryDate,DayNumber
3549,2025-07-15 15:11:48,CCD,AMN,POST,I,DW368,0.2,Detection,Ramp,Auto,2.95,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3550,2025-07-15 15:11:52,CCD,AMN,POST,I,DW368,0.2,Detection,Ramp,Auto,2.62,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3551,2025-07-15 15:12:02,CCD,AMN,POST,I,DW368,0.2,Detection,Ramp,Auto,2.29,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3552,2025-07-15 15:12:11,CCD,AMN,POST,I,DW368,6.0,Detection,Ramp,Auto,59.67,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3553,2025-07-15 15:12:20,CCD,AMN,POST,I,DW368,0.6,Detection,Ramp,Auto,7.26,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3554,2025-07-15 15:12:29,CCD,AMN,POST,I,DW368,0.2,Detection,Ramp,Auto,2.95,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3555,2025-07-15 15:12:54,CCD,AMN,POST,I,DW368,1.4,Detection,Ramp,Auto,14.56,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3556,2025-07-15 15:13:13,CCD,AMN,POST,I,DW368,0.7,Detection,Ramp,Auto,7.26,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3557,2025-07-15 15:13:32,CCD,AMN,POST,I,DW368,0.7,Detection,Ramp,Auto,8.26,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3558,2025-07-15 15:13:37,CCD,AMN,POST,I,DW368,1.2,Detection,Ramp,Auto,13.23,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3559,2025-07-15 15:13:45,CCD,AMN,POST,I,DW368,1.6,Detection,Ramp,Auto,16.55,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3560,2025-07-15 15:13:56,CCD,AMN,POST,I,DW368,0.7,Detection,Ramp,Auto,7.93,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3561,2025-07-15 15:14:20,CCD,AMN,POST,I,DW368,2.1,Detection,Ramp,Auto,21.53,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3562,2025-07-15 15:14:34,CCD,AMN,POST,I,DW368,2.2,Detection,Ramp,Auto,22.19,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3563,2025-07-15 15:14:40,CCD,AMN,POST,I,DW368,1.1,Detection,Ramp,Auto,11.24,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3564,2025-07-15 15:14:46,CCD,AMN,POST,I,DW368,1.6,Detection,Ramp,Auto,16.55,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3565,2025-07-15 15:14:59,CCD,AMN,POST,I,DW368,0.7,Detection,Ramp,Auto,8.26,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3566,2025-07-15 15:15:04,CCD,AMN,POST,I,DW368,1.7,Detection,Ramp,Auto,18.21,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3567,2025-07-15 15:15:22,CCD,AMN,POST,I,DW368,9.8,Detection,Ramp,Auto,60.0,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3568,2025-07-15 15:15:27,CCD,AMN,POST,I,DW368,0.5,Detection,Ramp,Auto,6.27,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3569,2025-07-15 15:15:45,CCD,AMN,POST,I,DW368,1.1,Detection,Ramp,Auto,11.24,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3570,2025-07-15 15:15:51,CCD,AMN,POST,I,DW368,1.6,Detection,Ramp,Auto,16.88,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3571,2025-07-15 15:16:00,CCD,AMN,POST,I,DW368,1.0,Detection,Ramp,Auto,10.91,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3572,2025-07-15 15:16:10,CCD,AMN,POST,I,DW368,1.2,Detection,Ramp,Auto,12.9,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3573,2025-07-15 15:16:24,CCD,AMN,POST,I,DW368,0.7,Detection,Ramp,Auto,8.26,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3574,2025-07-15 15:16:32,CCD,AMN,POST,I,DW368,0.4,Detection,Ramp,Auto,4.94,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3575,2025-07-15 15:17:35,CCD,AMN,POST,I,DW368,0.1,Manual Stop,Ramp,Auto,0.96,60.0,6,5,OFF,1.2,0.3,0.0,True,0,2025-07-02 09:19:54,13
3576,2025-07-15 15:17:41,CCD,AMN,POST,I,DW368,1.7,Detection,Ramp,Auto,17.22,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3577,2025-07-15 15:18:32,CCD,AMN,POST,I,DW368,0.2,Detection,Ramp,Auto,2.95,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3578,2025-07-15 15:18:49,CCD,AMN,POST,I,DW368,0.2,Detection,Ramp,Auto,2.29,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3579,2025-07-15 15:20:23,CCD,AMN,POST,I,DW368,0.2,Detection,Ramp,Auto,3.29,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3580,2025-07-15 15:20:32,CCD,AMN,POST,I,DW368,0.2,Detection,Ramp,Auto,2.62,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3581,2025-07-15 15:21:43,CCD,AMN,POST,I,DW368,1.4,Detection,Ramp,Auto,14.89,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3582,2025-07-15 15:22:00,CCD,AMN,POST,I,DW368,0.5,Detection,Ramp,Auto,5.61,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3583,2025-07-15 15:22:38,CCD,AMN,POST,I,DW368,0.5,Detection,Ramp,Auto,5.94,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3584,2025-07-15 15:24:18,CCD,AMN,POST,I,DW368,1.3,Detection,Ramp,Auto,13.23,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3585,2025-07-15 15:24:26,CCD,AMN,POST,I,DW368,0.2,Detection,Ramp,Auto,3.29,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3586,2025-07-15 15:24:57,CCD,AMN,POST,I,DW368,2.9,Detection,Ramp,Auto,29.49,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3587,2025-07-15 15:25:05,CCD,AMN,POST,I,DW368,0.8,Detection,Ramp,Auto,8.26,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3588,2025-07-15 15:25:19,CCD,AMN,POST,I,DW368,0.9,Detection,Ramp,Auto,9.59,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3589,2025-07-15 15:25:30,CCD,AMN,POST,I,DW368,2.3,Detection,Ramp,Auto,23.52,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3590,2025-07-15 15:25:40,CCD,AMN,POST,I,DW368,3.2,Detection,Ramp,Auto,32.14,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3591,2025-07-15 15:25:46,CCD,AMN,POST,I,DW368,1.9,Detection,Ramp,Auto,19.2,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3592,2025-07-15 15:25:52,CCD,AMN,POST,I,DW368,0.6,Detection,Ramp,Auto,6.27,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3593,2025-07-15 15:26:17,CCD,AMN,POST,I,DW368,10.7,Detection,Ramp,Auto,60.0,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3594,2025-07-15 15:26:39,CCD,AMN,POST,I,DW368,1.8,Detection,Ramp,Auto,18.54,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3595,2025-07-15 15:26:50,CCD,AMN,POST,I,DW368,0.2,Detection,Ramp,Auto,2.29,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3596,2025-07-15 15:28:01,CCD,AMN,POST,I,DW368,0.2,Detection,Ramp,Auto,2.95,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3597,2025-07-15 15:28:54,CCD,AMN,POST,I,DW368,1.0,Detection,Ramp,Auto,11.24,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3598,2025-07-15 15:29:01,CCD,AMN,POST,I,DW368,0.9,Detection,Ramp,Auto,9.26,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3599,2025-07-15 15:29:05,CCD,AMN,POST,I,DW368,0.5,Detection,Ramp,Auto,6.27,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3600,2025-07-15 15:29:10,CCD,AMN,POST,I,DW368,0.1,Detection,Ramp,Auto,1.63,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3601,2025-07-15 15:29:21,CCD,AMN,POST,I,DW368,0.6,Detection,Ramp,Auto,6.6,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3602,2025-07-15 15:29:35,CCD,AMN,POST,I,DW368,0.2,Detection,Ramp,Auto,2.29,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3603,2025-07-15 15:29:42,CCD,AMN,POST,I,DW368,1.2,Detection,Ramp,Auto,11.91,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3604,2025-07-15 15:29:51,CCD,AMN,POST,I,DW368,1.9,Detection,Ramp,Auto,19.54,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3605,2025-07-15 15:30:07,CCD,AMN,POST,I,DW368,1.0,Detection,Ramp,Auto,10.91,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3606,2025-07-15 15:30:19,CCD,AMN,POST,I,DW368,1.2,Detection,Ramp,Auto,12.57,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3607,2025-07-15 15:30:39,CCD,AMN,POST,I,DW368,0.8,Detection,Ramp,Auto,8.59,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3608,2025-07-15 15:30:43,CCD,AMN,POST,I,DW368,0.5,Detection,Ramp,Auto,5.94,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3609,2025-07-15 15:31:04,CCD,AMN,POST,I,DW368,1.5,Detection,Ramp,Auto,15.23,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3610,2025-07-15 15:31:33,CCD,AMN,POST,I,DW368,3.7,Detection,Ramp,Auto,37.78,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3611,2025-07-15 15:32:12,CCD,AMN,POST,I,DW368,3.9,Detection,Ramp,Auto,39.44,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3612,2025-07-15 15:32:18,CCD,AMN,POST,I,DW368,2.2,Detection,Ramp,Auto,22.19,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3613,2025-07-15 15:32:24,CCD,AMN,POST,I,DW368,2.1,Detection,Ramp,Auto,21.86,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3614,2025-07-15 15:32:39,CCD,AMN,POST,I,DW368,1.3,Detection,Ramp,Auto,13.57,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3615,2025-07-15 15:32:46,CCD,AMN,POST,I,DW368,2.6,Detection,Ramp,Auto,26.83,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3616,2025-07-15 15:32:50,CCD,AMN,POST,I,DW368,0.6,Detection,Ramp,Auto,7.26,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3617,2025-07-15 15:32:58,CCD,AMN,POST,I,DW368,1.0,Detection,Ramp,Auto,10.25,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3618,2025-07-15 15:33:05,CCD,AMN,POST,I,DW368,0.8,Detection,Ramp,Auto,9.26,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3619,2025-07-15 15:34:16,CCD,AMN,POST,I,DW368,3.1,Undefined,Ramp,Auto,31.48,60.0,6,5,OFF,1.2,0.3,0.0,False,0,2025-07-02 09:19:54,13
3620,2025-07-15 15:34:18,CCD,AMN,POST,I,DW368,0.2,Detection,Ramp,Auto,2.62,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3621,2025-07-15 15:34:26,CCD,AMN,POST,I,DW368,0.9,Detection,Ramp,Auto,10.25,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3622,2025-07-15 15:35:02,CCD,AMN,POST,C,DW369,5.4,Detection,Ramp,Auto,54.03,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,13
3623,2025-07-15 15:35:10,CCD,AMN,POST,C,DW369,1.6,Detection,Ramp,Auto,16.55,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,13
3624,2025-07-15 15:35:19,CCD,AMN,POST,C,DW369,1.7,Detection,Ramp,Auto,17.22,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,13
3625,2025-07-15 15:35:25,CCD,AMN,POST,C,DW369,2.8,Detection,Ramp,Auto,28.16,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,13
3626,2025-07-15 15:35:36,CCD,AMN,POST,C,DW369,0.8,Detection,Ramp,Auto,8.26,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,13
3627,2025-07-15 15:35:44,CCD,AMN,POST,C,DW369,0.8,Detection,Ramp,Auto,8.92,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,13
3628,2025-07-15 15:35:50,CCD,AMN,POST,C,DW369,1.7,Detection,Ramp,Auto,18.21,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,13
3629,2025-07-15 15:36:03,CCD,AMN,POST,C,DW369,0.6,Detection,Ramp,Auto,6.6,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,13
3630,2025-07-15 15:36:09,CCD,AMN,POST,C,DW369,2.5,Detection,Ramp,Auto,25.51,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,13
3631,2025-07-15 15:36:19,CCD,AMN,POST,C,DW369,0.4,Detection,Ramp,Auto,4.94,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,13
3632,2025-07-15 15:36:32,CCD,AMN,POST,C,DW369,1.4,Detection,Ramp,Auto,13.9,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,13
3633,2025-07-15 15:36:38,CCD,AMN,POST,C,DW369,1.6,Detection,Ramp,Auto,16.22,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,13
3634,2025-07-15 15:36:44,CCD,AMN,POST,C,DW369,1.6,Detection,Ramp,Auto,16.55,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,13
3635,2025-07-15 15:37:53,CCD,AMN,POST,C,DW369,6.2,Undefined,Ramp,Auto,60.0,60.0,6,5,OFF,1.2,0.3,0.0,False,0,2025-07-02 10:38:51,13
3636,2025-07-15 15:37:59,CCD,AMN,POST,C,DW369,4.2,Detection,Ramp,Auto,41.43,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,13
3637,2025-07-15 15:38:08,CCD,AMN,POST,C,DW369,2.6,Detection,Ramp,Auto,26.83,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,13
3638,2025-07-15 15:38:16,CCD,AMN,POST,C,DW369,0.6,Detection,Ramp,Auto,6.6,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,13
3639,2025-07-15 15:38:28,CCD,AMN,POST,C,DW369,2.9,Detection,Ramp,Auto,29.16,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,13
3640,2025-07-15 15:38:36,CCD,AMN,POST,C,DW369,3.5,Detection,Ramp,Auto,35.46,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,13
3641,2025-07-15 15:38:41,CCD,AMN,POST,C,DW369,0.1,Detection,Ramp,Auto,1.96,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,13
3642,2025-07-15 15:38:46,CCD,AMN,POST,C,DW369,1.6,Detection,Ramp,Auto,16.22,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,13
3643,2025-07-15 15:39:16,CCD,AMN,POST,C,DW368,4.1,Detection,Ramp,Auto,41.1,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3644,2025-07-15 15:39:25,CCD,AMN,POST,C,DW368,3.2,Detection,Ramp,Auto,31.81,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3645,2025-07-15 15:39:34,CCD,AMN,POST,C,DW368,1.2,Detection,Ramp,Auto,12.24,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3646,2025-07-15 15:39:49,CCD,AMN,POST,C,DW368,2.2,Detection,Ramp,Auto,21.86,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3647,2025-07-15 15:40:11,CCD,AMN,POST,C,DW368,0.7,Detection,Ramp,Auto,7.93,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3648,2025-07-15 15:40:19,CCD,AMN,POST,C,DW368,3.8,Detection,Ramp,Auto,38.44,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3649,2025-07-15 15:40:26,CCD,AMN,POST,C,DW368,1.7,Detection,Ramp,Auto,17.88,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3650,2025-07-15 15:40:47,CCD,AMN,POST,C,DW368,2.8,Detection,Ramp,Auto,27.83,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3651,2025-07-15 15:40:53,CCD,AMN,POST,C,DW368,1.3,Detection,Ramp,Auto,13.23,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3652,2025-07-15 15:41:14,CCD,AMN,POST,C,DW368,3.2,Detection,Ramp,Auto,32.47,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3653,2025-07-15 15:41:25,CCD,AMN,POST,C,DW368,4.8,Detection,Ramp,Auto,48.06,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3654,2025-07-15 15:41:37,CCD,AMN,POST,C,DW368,4.0,Detection,Ramp,Auto,40.43,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3655,2025-07-15 15:41:59,CCD,AMN,POST,C,DW368,4.1,Detection,Ramp,Auto,41.43,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3656,2025-07-15 15:42:08,CCD,AMN,POST,C,DW368,4.1,Detection,Ramp,Auto,41.1,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3657,2025-07-15 15:42:12,CCD,AMN,POST,C,DW368,0.1,Detection,Ramp,Auto,2.29,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3658,2025-07-15 15:42:32,CCD,AMN,POST,C,DW368,2.7,Detection,Ramp,Auto,27.17,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3659,2025-07-15 15:42:40,CCD,AMN,POST,C,DW368,3.0,Detection,Ramp,Auto,29.49,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3660,2025-07-15 15:42:47,CCD,AMN,POST,C,DW368,0.0,Manual Stop,Ramp,Auto,0.3,60.0,6,5,OFF,1.2,0.3,0.0,False,0,2025-07-02 09:19:54,13
3661,2025-07-15 15:42:54,CCD,AMN,POST,C,DW368,2.7,Detection,Ramp,Auto,26.83,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3662,2025-07-15 15:43:04,CCD,AMN,POST,C,DW368,2.9,Detection,Ramp,Auto,28.49,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3663,2025-07-15 15:43:23,CCD,AMN,POST,C,DW368,5.2,Detection,Ramp,Auto,52.04,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3664,2025-07-15 15:43:32,CCD,AMN,POST,C,DW368,3.3,Detection,Ramp,Auto,33.13,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3665,2025-07-15 15:43:39,CCD,AMN,POST,C,DW368,1.8,Detection,Ramp,Auto,18.87,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,13
3666,2025-07-16 13:37:40,CCD,AMN,POST,C,DW368,4.6,Detection,Ramp,Auto,45.74,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3667,2025-07-16 13:38:13,CCD,AMN,POST,C,DW368,6.1,Detection,Ramp,Auto,59.67,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3668,2025-07-16 13:38:26,CCD,AMN,POST,C,DW368,3.4,Detection,Ramp,Auto,34.79,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3669,2025-07-16 13:38:48,CCD,AMN,POST,C,DW368,4.0,Detection,Ramp,Auto,40.1,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3670,2025-07-16 13:39:01,CCD,AMN,POST,C,DW368,6.7,Detection,Ramp,Auto,60.0,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3671,2025-07-16 13:39:15,CCD,AMN,POST,C,DW368,4.8,Detection,Ramp,Auto,47.06,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3672,2025-07-16 13:39:30,CCD,AMN,POST,C,DW368,3.5,Detection,Ramp,Auto,35.46,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3673,2025-07-16 13:39:52,CCD,AMN,POST,C,DW368,4.5,Detection,Ramp,Auto,44.41,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3674,2025-07-16 13:40:05,CCD,AMN,POST,C,DW368,5.7,Detection,Ramp,Auto,57.01,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3675,2025-07-16 13:40:17,CCD,AMN,POST,C,DW368,5.5,Detection,Ramp,Auto,54.69,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3676,2025-07-16 13:40:29,CCD,AMN,POST,C,DW368,1.9,Detection,Ramp,Auto,19.87,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3677,2025-07-16 13:40:46,CCD,AMN,POST,C,DW368,5.7,Detection,Ramp,Auto,57.35,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3678,2025-07-16 13:40:59,CCD,AMN,POST,C,DW368,5.3,Detection,Ramp,Auto,52.7,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3679,2025-07-16 13:41:13,CCD,AMN,POST,C,DW368,5.2,Detection,Ramp,Auto,52.04,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3680,2025-07-16 13:41:28,CCD,AMN,POST,C,DW368,2.6,Detection,Ramp,Auto,27.17,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3681,2025-07-16 13:41:40,CCD,AMN,POST,C,DW368,1.5,Detection,Ramp,Auto,16.22,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3682,2025-07-16 13:42:05,CCD,AMN,POST,C,DW368,2.8,Detection,Ramp,Auto,27.83,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3683,2025-07-16 13:42:25,CCD,AMN,POST,C,DW368,3.0,Detection,Ramp,Auto,29.82,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3684,2025-07-16 13:42:36,CCD,AMN,POST,C,DW368,1.9,Detection,Ramp,Auto,19.2,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3685,2025-07-16 13:43:10,CCD,AMN,POST,C,DW368,2.0,Detection,Ramp,Auto,21.19,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3686,2025-07-16 13:43:26,CCD,AMN,POST,C,DW368,2.1,Detection,Ramp,Auto,20.86,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3687,2025-07-16 13:43:32,CCD,AMN,POST,C,DW368,1.0,Detection,Ramp,Auto,10.91,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3688,2025-07-16 13:44:27,CCD,AMN,POST,C,DW368,5.6,Detection,Ramp,Auto,55.69,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3689,2025-07-16 13:44:47,CCD,AMN,POST,C,DW368,6.1,Detection,Ramp,Auto,60.0,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3690,2025-07-16 13:45:00,CCD,AMN,POST,C,DW368,3.8,Detection,Ramp,Auto,37.78,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
3691,2025-07-16 13:45:23,CCD,AMN,POST,C,DW368,1.8,Detection,Ramp,Auto,18.21,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,14
